transaction_date,transaction_time,customer_id,product_id,quantity,unit_price,total_price
2019-04-01,08:24:24,8050,40,2,3.75,7.50
2019-04-01,08:24:26,5290,56,2,2.55,5.10
2019-04-01,08:24:26,5290,69,1,3.25,3.25
2019-04-01,08:24:26,8411,26,1,3.00,3.00
2019-04-01,08:24:50,5305,44,1,2.50,2.50
2019-04-01,08:25:34,8126,87,2,3.00,6.00
2019-04-01,08:25:44,8413,30,2,3.00,6.00
2019-04-01,08:26:08,8057,44,1,2.50,2.50
2019-04-01,08:26:08,8057,74,1,3.50,3.50
2019-04-01,08:29:38,8023,56,1,2.55,2.55
2019-04-01,08:29:51,5577,32,2,3.00,6.00
2019-04-01,08:30:00,5398,47,1,3.00,3.00
2019-04-01,08:31:23,8003,40,1,3.75,3.75
2019-04-01,08:31:56,8397,57,1,3.10,3.10
2019-04-01,08:32:01,8443,61,2,4.75,9.50
2019-04-01,08:32:31,8180,61,1,4.75,4.75
2019-04-01,08:33:04,8086,61,2,4.75,9.50
2019-04-01,08:33:08,5691,43,1,3.00,3.00
2019-04-01,08:33:08,5691,76,1,3.50,3.50
2019-04-01,08:34:14,8373,30,2,3.00,6.00
2019-04-01,08:34:14,8373,74,1,3.50,3.50
2019-04-01,08:35:03,5401,45,2,3.00,6.00
2019-04-01,08:35:03,5401,71,1,3.75,3.75
2019-04-01,08:35:26,8168,22,2,2.00,4.00
2019-04-01,08:37:40,5680,70,1,3.25,3.25
2019-04-01,08:37:40,5680,87,1,3.00,3.00
2019-04-01,08:39:30,5601,54,2,2.50,5.00
2019-04-01,08:40:04,5607,41,2,4.25,8.50
2019-04-01,08:41:23,8397,39,1,4.25,4.25
2019-04-01,08:41:23,8397,75,1,3.50,3.50
2019-04-01,08:41:27,8207,45,2,3.00,6.00
2019-04-01,08:41:53,5384,25,2,2.20,4.40
2019-04-01,08:41:57,8278,40,2,3.75,7.50
2019-04-01,08:42:00,5782,24,2,3.00,6.00
2019-04-01,08:44:31,8355,54,1,2.50,2.50
2019-04-01,08:44:43,8236,53,2,3.00,6.00
2019-04-01,08:45:52,5895,24,2,3.00,6.00
2019-04-01,08:45:52,5895,77,1,3.00,3.00
2019-04-01,08:46:53,8324,24,1,3.00,3.00
2019-04-01,08:47:03,5066,23,1,2.50,2.50
2019-04-01,08:48:36,8282,56,2,2.55,5.10
2019-04-01,08:48:48,5598,38,1,3.75,3.75
2019-04-01,08:48:48,5598,75,1,3.50,3.50
2019-04-01,08:49:47,5511,34,1,2.45,2.45
2019-04-01,08:51:38,5346,57,2,3.10,6.20
2019-04-01,08:52:03,8400,38,1,3.75,3.75
2019-04-01,08:52:12,5543,25,2,2.20,4.40
2019-04-01,08:52:32,5924,26,1,3.00,3.00
2019-04-01,08:52:58,8490,23,1,2.50,2.50
2019-04-01,08:54:33,5721,27,2,3.50,7.00
2019-04-01,08:54:51,8490,33,1,3.50,3.50
2019-04-01,08:55:25,5105,39,2,4.25,8.50
2019-04-01,08:56:14,5453,36,1,3.75,3.75
2019-04-01,08:56:27,5896,29,2,2.50,5.00
2019-04-01,08:56:33,5055,50,1,2.50,2.50
2019-04-01,08:57:46,8398,54,1,2.50,2.50
2019-04-01,08:58:04,5140,44,2,2.50,5.00
2019-04-01,08:58:55,5317,26,1,3.00,3.00
2019-04-01,08:58:56,5803,22,2,2.00,4.00
2019-04-01,08:59:35,8501,47,2,3.00,6.00
2019-04-01,09:00:12,5391,55,1,4.00,4.00
2019-04-01,09:00:24,8164,40,2,3.75,7.50
2019-04-01,09:00:55,8247,35,2,3.10,6.20
2019-04-01,09:03:03,8080,34,2,2.45,4.90
2019-04-01,09:03:14,5303,55,2,4.00,8.00
2019-04-01,09:03:57,5044,36,2,3.75,7.50
2019-04-01,09:03:57,5044,76,1,3.50,3.50
2019-04-01,09:05:11,8434,42,1,2.50,2.50
2019-04-01,09:07:13,8007,45,1,3.00,3.00
2019-04-01,09:07:33,5863,36,1,3.75,3.75
2019-04-01,09:08:09,8348,45,2,3.00,6.00
2019-04-01,09:08:13,8176,24,1,3.00,3.00
2019-04-01,09:08:44,5608,42,2,2.50,5.00
2019-04-01,09:08:52,8457,50,2,2.50,5.00
2019-04-01,09:10:04,8109,53,2,3.00,6.00
2019-04-01,09:10:08,5385,25,1,2.20,2.20
2019-04-01,09:10:30,5445,60,2,3.75,7.50
2019-04-01,09:10:30,5445,78,1,4.50,4.50
2019-04-01,09:10:35,5259,38,2,3.75,7.50
2019-04-01,09:10:56,5674,54,1,2.50,2.50
2019-04-01,09:11:06,5418,56,1,2.55,2.55
2019-04-01,09:11:06,5418,77,1,3.00,3.00
2019-04-01,09:11:21,5550,33,2,3.50,7.00
2019-04-01,09:13:01,5602,44,1,2.50,2.50
2019-04-01,09:13:15,5806,56,2,2.55,5.10
2019-04-01,09:14:16,5061,48,1,2.50,2.50
2019-04-01,09:14:17,8118,23,1,2.50,2.50
2019-04-01,09:14:25,8448,46,1,2.50,2.50
2019-04-01,09:14:41,8350,32,1,3.00,3.00
2019-04-01,09:15:09,5538,47,2,3.00,6.00
2019-04-01,09:15:13,5902,43,2,3.00,6.00
2019-04-01,09:15:14,8485,36,2,3.75,7.50
2019-04-01,09:16:51,5301,54,1,2.50,2.50
2019-04-01,09:19:21,5827,25,2,2.20,4.40
2019-04-01,09:19:26,8197,59,1,4.50,4.50
2019-04-01,09:19:27,5888,45,1,3.00,3.00
2019-04-01,09:20:36,5257,37,2,3.00,6.00
2019-04-01,09:20:54,8330,26,2,3.00,6.00
2019-04-01,09:21:08,5539,38,1,3.75,3.75
2019-04-01,09:21:10,5891,59,1,4.50,4.50
2019-04-01,09:21:13,8489,54,2,2.50,5.00
2019-04-01,09:21:45,5581,40,2,3.75,7.50
2019-04-01,09:22:17,8436,45,1,3.00,3.00
2019-04-01,09:22:18,5910,50,2,2.50,5.00
2019-04-01,09:22:46,5141,34,1,2.45,2.45
2019-04-01,09:22:56,5825,26,2,3.00,6.00
2019-04-01,09:23:33,5528,60,1,3.75,3.75
2019-04-01,09:26:43,8481,34,2,2.45,4.90
2019-04-01,09:28:40,5144,34,2,2.45,4.90
2019-04-01,09:29:34,5792,44,2,2.50,5.00
2019-04-01,09:29:56,8267,36,2,3.75,7.50
2019-04-01,09:29:56,8267,74,1,3.50,3.50
2019-04-01,09:29:57,8146,53,1,3.00,3.00
2019-04-01,09:31:05,8322,52,2,2.50,5.00
2019-04-01,09:31:05,8322,72,1,3.25,3.25
2019-04-01,09:31:33,8204,27,1,3.50,3.50
2019-04-01,09:32:07,5652,45,2,3.00,6.00
2019-04-01,09:32:52,8458,57,2,3.10,6.20
2019-04-01,09:32:58,8065,39,1,4.25,4.25
2019-04-01,09:34:11,8159,40,2,3.75,7.50
2019-04-01,09:34:17,8183,41,2,4.25,8.50
2019-04-01,09:34:47,5528,60,2,3.75,7.50
2019-04-01,09:34:55,5237,48,2,2.50,5.00
2019-04-01,09:34:55,5237,76,1,3.50,3.50
2019-04-01,09:34:59,8376,61,2,4.75,9.50
2019-04-01,09:35:48,5044,51,2,3.00,6.00
2019-04-01,09:37:37,5515,37,1,3.00,3.00
2019-04-01,09:40:13,5439,41,1,4.25,4.25
2019-04-01,09:40:44,8264,23,1,2.50,2.50
2019-04-01,09:40:46,5687,61,1,4.75,4.75
2019-04-01,09:41:11,8140,49,1,3.00,3.00
2019-04-01,09:41:12,5932,61,1,4.75,4.75
2019-04-01,09:41:22,5138,45,2,3.00,6.00
2019-04-01,09:41:22,5138,79,1,3.75,3.75
2019-04-01,09:41:24,5915,55,1,4.00,4.00
2019-04-01,09:41:37,5015,34,1,2.45,2.45
2019-04-01,09:42:00,8080,47,1,3.00,3.00
2019-04-01,09:43:24,5282,50,2,2.50,5.00
2019-04-01,09:43:39,5901,56,2,2.55,5.10
2019-04-01,09:44:20,5878,54,2,2.50,5.00
2019-04-01,09:44:46,5158,24,1,3.00,3.00
2019-04-01,09:46:29,8377,50,1,2.50,2.50
2019-04-01,09:46:46,5136,37,2,3.00,6.00
2019-04-01,09:47:40,8467,40,2,3.75,7.50
2019-04-01,09:48:03,8028,30,1,3.00,3.00
2019-04-01,09:49:19,5020,26,2,3.00,6.00
2019-04-01,09:49:19,5020,72,1,3.25,3.25
2019-04-01,09:49:33,8181,29,2,2.50,5.00
2019-04-01,09:50:44,5415,37,2,3.00,6.00
2019-04-01,09:50:44,5415,69,1,3.25,3.25
2019-04-01,09:51:15,5144,26,2,3.00,6.00
2019-04-01,09:52:58,5285,50,1,2.50,2.50
2019-04-01,09:53:28,8075,47,1,3.00,3.00
2019-04-01,09:53:44,8310,40,2,3.75,7.50
2019-04-01,09:53:44,8310,72,1,3.25,3.25
2019-04-01,09:53:49,8159,35,1,3.10,3.10
2019-04-01,09:54:46,5610,23,1,2.50,2.50
2019-04-01,09:55:02,5566,60,1,3.75,3.75
2019-04-01,09:55:02,5566,70,1,3.25,3.25
2019-04-01,09:55:16,5561,43,2,3.00,6.00
2019-04-01,09:55:25,8409,58,1,3.50,3.50
2019-04-01,09:55:52,8066,59,1,4.50,4.50
2019-04-01,09:56:30,8471,22,1,2.00,2.00
2019-04-01,09:57:34,8455,25,1,2.20,2.20
2019-04-01,09:57:45,8173,33,2,3.50,7.00
2019-04-01,09:58:02,5103,46,2,2.50,5.00
2019-04-01,09:59:02,5750,47,2,3.00,6.00
2019-04-01,10:00:03,8195,35,1,3.10,3.10
2019-04-01,10:00:39,8219,32,2,3.00,6.00
2019-04-01,10:01:49,8225,49,1,3.00,3.00
2019-04-01,10:03:55,8443,36,2,3.75,7.50
2019-04-01,10:05:01,5272,61,2,4.75,9.50
2019-04-01,10:09:04,8291,27,2,3.50,7.00
2019-04-01,10:09:04,8291,71,1,3.75,3.75
2019-04-01,10:10:11,5630,61,1,4.75,4.75
2019-04-01,10:11:18,8418,44,2,2.50,5.00
2019-04-01,10:13:35,5726,46,1,2.50,2.50
2019-04-01,10:13:58,5663,53,1,3.00,3.00
2019-04-01,10:14:30,8131,54,1,2.50,2.50
2019-04-01,10:14:49,5071,26,1,3.00,3.00
2019-04-01,10:14:49,5071,71,1,3.75,3.75
2019-04-01,10:16:30,5916,32,2,3.00,6.00
2019-04-01,10:16:33,8007,54,1,2.50,2.50
2019-04-01,10:18:14,8445,41,2,4.25,8.50
2019-04-01,10:18:21,8234,33,2,3.50,7.00
2019-04-01,10:18:52,5619,25,2,2.20,4.40
2019-04-01,10:19:42,5419,23,2,2.50,5.00
2019-04-01,10:20:41,5078,31,1,2.20,2.20
2019-04-01,10:21:01,5134,40,1,3.75,3.75
2019-04-01,10:22:06,5806,22,1,2.00,2.00
2019-04-01,10:22:06,5806,77,1,3.00,3.00
2019-04-01,10:23:01,8397,48,2,2.50,5.00
2019-04-01,10:23:49,5056,36,2,3.75,7.50
2019-04-01,10:24:19,8012,54,1,2.50,2.50
2019-04-01,10:24:35,8121,55,1,4.00,4.00
2019-04-01,10:24:39,8032,24,1,3.00,3.00
2019-04-01,10:25:22,8445,56,2,2.55,5.10
2019-04-01,10:25:45,5073,58,2,3.50,7.00
2019-04-01,10:25:45,5073,74,1,3.50,3.50
2019-04-01,10:27:34,8081,29,1,2.50,2.50
2019-04-01,10:27:34,8081,77,1,3.00,3.00
2019-04-01,10:27:48,8458,47,2,3.00,6.00
2019-04-01,10:28:40,5175,47,1,3.00,3.00
2019-04-01,10:29:07,5047,40,1,3.75,3.75
2019-04-01,10:29:07,5047,79,1,3.75,3.75
2019-04-01,10:30:07,5384,35,1,3.10,3.10
2019-04-01,10:30:07,5384,70,1,3.25,3.25
2019-04-01,10:31:15,5291,32,1,3.00,3.00
2019-04-01,10:33:05,5881,43,2,3.00,6.00
2019-04-01,10:34:17,5710,48,2,2.50,5.00
2019-04-01,10:34:22,8489,57,2,3.10,6.20
2019-04-01,10:35:05,8366,41,2,4.25,8.50
2019-04-01,10:35:38,5029,43,2,3.00,6.00
2019-04-01,10:35:40,5930,39,1,4.25,4.25
2019-04-01,10:35:47,8059,60,1,3.75,3.75
2019-04-01,10:38:12,8043,28,1,2.00,2.00
2019-04-01,10:38:16,8448,57,1,3.10,3.10
2019-04-01,10:38:16,8448,69,1,3.25,3.25
2019-04-01,10:39:40,8257,60,2,3.75,7.50
2019-04-01,10:39:45,8446,34,2,2.45,4.90
2019-04-01,10:41:35,5252,26,1,3.00,3.00
2019-04-01,10:41:35,5252,69,1,3.25,3.25
2019-04-01,10:41:38,8314,46,2,2.50,5.00
2019-04-01,10:41:53,5392,59,1,4.50,4.50
2019-04-01,10:43:07,8242,52,2,2.50,5.00
2019-04-01,10:43:23,8150,49,1,3.00,3.00
2019-04-01,10:45:36,8266,36,1,3.75,3.75
2019-04-01,10:46:20,8399,52,1,2.50,2.50
2019-04-01,10:47:02,5694,33,2,3.50,7.00
2019-04-01,10:47:53,5531,36,2,3.75,7.50
2019-04-01,10:49:13,8036,51,2,3.00,6.00
2019-04-01,10:49:51,5394,61,2,4.75,9.50
2019-04-01,10:51:17,5746,47,1,3.00,3.00
2019-04-01,10:51:23,5063,59,2,4.50,9.00
2019-04-01,10:51:35,8001,54,1,2.50,2.50
2019-04-01,10:51:49,8036,60,1,3.75,3.75
2019-04-01,10:51:49,8036,77,1,3.00,3.00
2019-04-01,10:52:44,8488,23,2,2.50,5.00
2019-04-01,10:52:44,8488,73,1,3.75,3.75
2019-04-01,10:55:08,5890,32,1,3.00,3.00
2019-04-01,10:55:08,5890,73,1,3.75,3.75
2019-04-01,10:56:14,5233,38,1,3.75,3.75
2019-04-01,10:56:14,5233,76,1,3.50,3.50
2019-04-01,10:59:37,8003,48,1,2.50,2.50
2019-04-01,11:01:48,5794,45,2,3.00,6.00
2019-04-01,11:01:48,5794,72,1,3.25,3.25
2019-04-01,11:03:25,5559,47,2,3.00,6.00
2019-04-01,11:03:25,5559,75,1,3.50,3.50
2019-04-01,11:04:32,8406,39,2,4.25,8.50
2019-04-01,11:06:13,5546,57,1,3.10,3.10
2019-04-01,11:06:13,5546,71,1,3.75,3.75
2019-04-01,11:07:09,5485,54,1,2.50,2.50
2019-04-01,11:07:10,8325,23,1,2.50,2.50
2019-04-01,11:08:59,8113,51,2,3.00,6.00
2019-04-01,11:10:45,5644,22,1,2.00,2.00
2019-04-01,11:10:45,5644,70,1,3.25,3.25
2019-04-01,11:13:00,8192,41,1,4.25,4.25
2019-04-01,11:16:30,5618,87,1,3.00,3.00
2019-04-01,11:16:36,8146,41,2,4.25,8.50
2019-04-01,11:16:40,8227,47,2,3.00,6.00
2019-04-01,11:16:43,8424,25,2,2.20,4.40
2019-04-01,11:19:33,8011,60,1,3.75,3.75
2019-04-01,11:19:33,8011,73,1,3.75,3.75
2019-04-01,11:21:00,8298,54,2,2.50,5.00
2019-04-01,11:21:04,5480,51,2,3.00,6.00
2019-04-01,11:21:05,5515,47,1,3.00,3.00
2019-04-01,11:21:10,8061,40,1,3.75,3.75
2019-04-01,11:21:47,8410,40,2,3.75,7.50
2019-04-01,11:22:50,8130,38,2,3.75,7.50
2019-04-01,11:23:01,8381,31,1,2.20,2.20
2019-04-01,11:23:13,8190,59,2,4.50,9.00
2019-04-01,11:23:13,8190,76,1,3.50,3.50
2019-04-01,11:23:23,5230,38,2,3.75,7.50
2019-04-01,11:23:43,5055,60,2,3.75,7.50
2019-04-01,11:23:43,5055,77,1,3.00,3.00
2019-04-01,11:24:22,8074,38,2,3.75,7.50
2019-04-01,11:25:37,5822,40,2,3.75,7.50
2019-04-01,11:26:42,5221,33,1,3.50,3.50
2019-04-01,11:28:15,8359,44,2,2.50,5.00
2019-04-01,11:29:25,5403,56,2,2.55,5.10
2019-04-01,11:29:26,8139,42,2,2.50,5.00
2019-04-01,11:29:45,8267,57,2,3.10,6.20
2019-04-01,11:29:57,8267,35,2,3.10,6.20
2019-04-01,11:29:57,8267,78,1,4.50,4.50
2019-04-01,11:30:22,8398,23,1,2.50,2.50
2019-04-01,11:30:55,5510,32,1,3.00,3.00
2019-04-01,11:31:35,8446,24,1,3.00,3.00
2019-04-01,11:31:43,5789,51,2,3.00,6.00
2019-04-01,11:31:43,5789,72,1,3.25,3.25
2019-04-01,11:31:53,5582,54,2,2.50,5.00
2019-04-01,11:31:53,5582,75,1,3.50,3.50
2019-04-01,11:33:08,8024,45,2,3.00,6.00
2019-04-01,11:33:27,8382,50,1,2.50,2.50
2019-04-01,11:33:57,8131,57,2,3.10,6.20
2019-04-01,11:33:57,8131,74,1,3.50,3.50
2019-04-01,11:34:36,8030,30,2,3.00,6.00
2019-04-01,11:35:14,8144,31,1,2.20,2.20
2019-04-01,11:38:57,8073,61,2,4.75,9.50
2019-04-01,11:39:14,5226,60,1,3.75,3.75
2019-04-01,11:39:14,5226,71,1,3.75,3.75
2019-04-01,11:39:24,8289,33,2,3.50,7.00
2019-04-01,11:39:28,8347,42,2,2.50,5.00
2019-04-01,11:39:30,8029,56,1,2.55,2.55
2019-04-01,11:39:44,5266,27,2,3.50,7.00
2019-04-01,11:39:44,5266,74,1,3.50,3.50
2019-04-01,11:40:02,8473,55,1,4.00,4.00
2019-04-01,11:41:11,8386,32,1,3.00,3.00
2019-04-01,11:42:44,5716,46,1,2.50,2.50
2019-04-01,11:44:09,5343,38,1,3.75,3.75
2019-04-01,11:45:06,8189,33,2,3.50,7.00
2019-04-01,11:45:43,5545,39,1,4.25,4.25
2019-04-01,11:45:44,5154,51,2,3.00,6.00
2019-04-01,11:45:54,8307,27,2,3.50,7.00
2019-04-01,11:46:35,8303,47,2,3.00,6.00
2019-04-01,11:47:45,8304,48,2,2.50,5.00
2019-04-01,11:48:09,5193,35,2,3.10,6.20
2019-04-01,11:48:09,5193,79,1,3.75,3.75
2019-04-01,11:48:56,8480,50,2,2.50,5.00
2019-04-01,11:49:42,8219,54,1,2.50,2.50
2019-04-01,11:49:42,8219,72,1,3.25,3.25
2019-04-01,11:50:58,5614,45,2,3.00,6.00
2019-04-01,11:51:30,8140,33,2,3.50,7.00
2019-04-01,11:51:41,5597,48,2,2.50,5.00
2019-04-01,11:52:31,5131,57,1,3.10,3.10
2019-04-01,11:53:13,5142,53,2,3.00,6.00
2019-04-01,11:53:45,8333,37,2,3.00,6.00
2019-04-01,11:53:45,8333,69,1,3.25,3.25
2019-04-01,11:53:59,8383,58,2,3.50,7.00
2019-04-01,11:54:30,5926,34,1,2.45,2.45
2019-04-01,11:54:38,5096,23,1,2.50,2.50
2019-04-01,11:54:39,5035,49,1,3.00,3.00
2019-04-01,11:55:07,5712,59,2,4.50,9.00
2019-04-01,11:55:20,8319,39,2,4.25,8.50
2019-04-01,11:56:07,5705,52,2,2.50,5.00
2019-04-01,11:57:05,8209,51,2,3.00,6.00
2019-04-01,11:57:17,5079,58,1,3.50,3.50
2019-04-01,11:57:28,5876,52,2,2.50,5.00
2019-04-01,12:00:20,5469,29,1,2.50,2.50
2019-04-01,12:00:34,8202,34,2,2.45,4.90
2019-04-01,12:00:34,8202,73,1,3.75,3.75
2019-04-01,12:01:39,8221,26,2,3.00,6.00
2019-04-01,12:01:55,5402,30,2,3.00,6.00
2019-04-01,12:03:09,8365,36,1,3.75,3.75
2019-04-01,12:03:38,8367,47,1,3.00,3.00
2019-04-01,12:04:07,8361,43,2,3.00,6.00
2019-04-01,12:04:14,5325,29,2,2.50,5.00
2019-04-01,12:04:14,5325,70,1,3.25,3.25
2019-04-01,12:04:22,8042,27,2,3.50,7.00
2019-04-01,12:06:29,5904,46,1,2.50,2.50
2019-04-01,12:07:15,5737,39,2,4.25,8.50
2019-04-01,12:07:42,8147,24,1,3.00,3.00
2019-04-01,12:08:11,8406,27,1,3.50,3.50
2019-04-01,12:08:21,5103,43,1,3.00,3.00
2019-04-01,12:08:36,8245,35,1,3.10,3.10
2019-04-01,12:09:04,8042,87,1,3.00,3.00
2019-04-01,12:09:12,8466,50,2,2.50,5.00
2019-04-01,12:09:48,8404,49,2,3.00,6.00
2019-04-01,12:10:38,5786,33,2,3.50,7.00
2019-04-01,12:11:04,8343,25,2,2.20,4.40
2019-04-01,12:11:41,5685,27,1,3.50,3.50
2019-04-01,12:11:41,5685,69,1,3.25,3.25
2019-04-01,12:13:07,5940,38,2,3.75,7.50
2019-04-01,12:13:41,8194,59,1,4.50,4.50
2019-04-01,12:13:42,8019,36,1,3.75,3.75
2019-04-01,12:14:26,8429,35,2,3.10,6.20
2019-04-01,12:16:19,5354,33,2,3.50,7.00
2019-04-01,12:16:59,8263,24,1,3.00,3.00
2019-04-01,12:17:38,8449,50,2,2.50,5.00
2019-04-01,12:18:07,5324,25,2,2.20,4.40
2019-04-01,12:19:10,8279,61,2,4.75,9.50
2019-04-01,12:22:00,5049,51,1,3.00,3.00
2019-04-01,12:23:18,8053,46,1,2.50,2.50
2019-04-01,12:23:18,8053,71,1,3.75,3.75
2019-04-01,12:25:31,8297,39,2,4.25,8.50
2019-04-01,12:25:49,8333,49,2,3.00,6.00
2019-04-01,12:27:06,5651,41,2,4.25,8.50
2019-04-01,12:27:08,8142,39,1,4.25,4.25
2019-04-01,12:28:36,8307,43,1,3.00,3.00
2019-04-01,12:29:20,8079,60,2,3.75,7.50
2019-04-01,12:29:47,8180,29,1,2.50,2.50
2019-04-01,12:29:47,8180,76,1,3.50,3.50
2019-04-01,12:30:49,8169,38,1,3.75,3.75
2019-04-01,12:34:26,5796,37,1,3.00,3.00
2019-04-01,12:34:47,5500,47,1,3.00,3.00
2019-04-01,12:35:07,5748,29,2,2.50,5.00
2019-04-01,12:35:53,5221,31,2,2.20,4.40
2019-04-01,12:36:57,8451,60,1,3.75,3.75
2019-04-01,12:38:28,8450,49,2,3.00,6.00
2019-04-01,12:39:24,5492,25,2,2.20,4.40
2019-04-01,12:40:31,8395,42,2,2.50,5.00
2019-04-01,12:43:01,5889,26,1,3.00,3.00
2019-04-01,12:43:01,5889,72,1,3.25,3.25
2019-04-01,12:44:01,8118,60,1,3.75,3.75
2019-04-01,12:44:03,8296,28,2,2.00,4.00
2019-04-01,12:45:05,5116,27,2,3.50,7.00
2019-04-01,12:45:10,8478,58,1,3.50,3.50
2019-04-01,12:45:19,8039,26,2,3.00,6.00
2019-04-01,12:45:56,8407,33,1,3.50,3.50
2019-04-01,12:48:40,5558,40,2,3.75,7.50
2019-04-01,12:48:40,5558,72,1,3.25,3.25
2019-04-01,12:49:05,5575,44,1,2.50,2.50
2019-04-01,12:49:16,8419,32,2,3.00,6.00
2019-04-01,12:49:48,8377,30,1,3.00,3.00
2019-04-01,12:51:21,8463,53,1,3.00,3.00
2019-04-01,12:51:32,5923,41,1,4.25,4.25
2019-04-01,12:51:32,5923,69,1,3.25,3.25
2019-04-01,12:51:57,5712,61,1,4.75,4.75
2019-04-01,12:51:57,5712,72,1,3.25,3.25
2019-04-01,12:52:18,5553,56,1,2.55,2.55
2019-04-01,12:52:18,5553,75,1,3.50,3.50
2019-04-01,12:53:11,8288,29,2,2.50,5.00
2019-04-01,12:53:32,8384,35,2,3.10,6.20
2019-04-01,12:53:59,8423,37,1,3.00,3.00
2019-04-01,12:55:27,5807,57,1,3.10,3.10
2019-04-01,12:55:27,5807,75,1,3.50,3.50
